,bnum,condition,base_abundance,halflife_minutes,gene_name
13985,b1477,dppk_minusrif,0.0005064816390138752,2621420.0,yddM
13986,b2094,dppk_minusrif,9.098732101298277e-06,81840.3881877109,gatA
13987,b2598,dppk_minusrif,7.966406663734901e-08,2.1085338478624807,pheL
13988,b4290,dppk_minusrif,0.00015481263557748788,1310689.9636392228,fecB
13989,b2936,dppk_minusrif,0.00018509142657905818,819171.4437743174,loiP
13990,b1976,dppk_minusrif,0.00014911308692252832,1310688.460889585,mtfA
13991,b2182,dppk_minusrif,0.00019619626511674902,819169.3730574977,bcr
13992,b4166,dppk_minusrif,0.0006258020816195046,5242860.0,queG
13993,b0477,dppk_minusrif,0.0001386452500802349,655327.4543658854,gsk
13994,b2390,dppk_minusrif,0.00018572323242465306,819171.1349340394,ypeC
13995,b0038,dppk_minusrif,6.524377673664023e-05,327643.1773050258,caiB
13996,b0100,dppk_minusrif,1.3455005056360276e-05,81840.65803451682,unknown
13997,b4302,dppk_minusrif,4.313051695682403e-05,327642.29520333384,sgcA
13998,b0886,dppk_minusrif,0.0002122391355387486,1474532.5206419085,cydC
13999,b1464,dppk_minusrif,0.0002035873389479691,1392611.217625544,yddE
14000,b1244,dppk_minusrif,3.763804690789574e-05,163802.25587642257,oppB
14001,b0224,dppk_minusrif,0.0005067737070936666,2785260.0,ldtF
14002,b1641,dppk_minusrif,0.002830576736901153,21135320.0,slyB
14003,b3211,dppk_minusrif,1.809972572816005e-05,81881.00514743158,yhcC
14004,b4392,dppk_minusrif,0.0006723345256903509,2949100.0,slt
14005,b0876,dppk_minusrif,0.0003115185942475764,2621418.3935642964,ybjD
14006,b0797,dppk_minusrif,0.0002467370569670355,1310695.1502797103,rhlE
14007,b3075,dppk_minusrif,3.3132666544179125e-05,163802.0338685123,ebgR
14008,b0101,dppk_minusrif,6.683064723788241e-05,368604.7094530048,yacG
14009,b4142,dppk_minusrif,0.0005727884719658772,2785260.0,groS
14010,b0700,dppk_minusrif,0.00020462069003317104,1310693.616392545,rhsC
14011,b2073,dppk_minusrif,2.588981187032679e-05,163801.29252903594,yegL
14012,b1769,dppk_minusrif,2.773245029829385e-05,163801.62034036117,ydjE
14013,b2545,dppk_minusrif,8.876355297053894e-05,655324.6859044357,yphC
14014,b2530,dppk_minusrif,0.009583364221743022,42598360.0,iscS
14015,b1740,dppk_minusrif,0.0004921829486955906,2703280.0,nadE
14016,b3090,dppk_minusrif,2.5318378126478812e-05,163802.03069278665,ygjV
14017,b1633,dppk_minusrif,2.659112408026058e-05,163801.58861480613,nth
14018,b1235,dppk_minusrif,0.001022358940548566,6554800.0,rssB
14019,b4739,dppk_minusrif,9.414493411332465e-07,2.0814577254787516,ymgL
14020,b0810,dppk_minusrif,0.0005240625189362588,5324780.0,glnP
14021,b2092,dppk_minusrif,7.867659687009877e-05,409564.5686250967,gatC
14022,b0790,dppk_minusrif,0.00022981962758919145,2621414.1741931597,ybhP
14023,b4728,dppk_minusrif,3.0654029655770467e-06,20400.141500075104,yadW
14024,b0452,dppk_minusrif,0.00022116625597480718,1310694.1664501794,tesB
14025,b2293,dppk_minusrif,0.000535378860561607,5324780.0,hxpA
14026,b2798,dppk_minusrif,0.00010487998929568438,409566.13577379164,ygdG
14027,b0791,dppk_minusrif,0.00040719144836185974,5245360.0,ybhQ
14028,b3390,dppk_minusrif,0.0010131093475545898,5245360.0,aroK
14029,b3785,dppk_minusrif,9.698638818751749e-05,409565.0152656995,wzzE
14030,b0924,dppk_minusrif,0.001442508502937984,5900720.0,mukB
14031,ERCC-00147,dppk_minusrif,1.884607269467328e-05,21.866725159040435,unknown
14032,b1589,dppk_minusrif,2.9235636073828632e-05,165082.83320207486,ynfG
14033,b2006,dppk_minusrif,2.8955665042481706e-05,204762.40706170752,yeeW
14034,b2075,dppk_minusrif,0.00019386093654281248,737252.4858074825,mdtB
14035,b1946,dppk_minusrif,9.278734610754898e-06,20.959325125243037,fliN
14036,b0819,dppk_minusrif,0.0007503500463246673,5324780.0,ldtB
14037,b2767,dppk_minusrif,2.1591911601611902e-05,330161.441820861,ygcO
14038,b1043,dppk_minusrif,4.421481620648821e-06,49.70772161002564,csgC
14039,b4532,dppk_minusrif,0.00018364274367456643,1310688.4975487394,hicA
14040,b0365,dppk_minusrif,8.197430959208172e-05,655324.7475378035,tauA
14041,b2939,dppk_minusrif,9.480409308898897e-06,222.10268625971784,yqgB
14042,b0368,dppk_minusrif,6.452667455953696e-05,327643.2419387663,tauD
14043,b4222,dppk_minusrif,0.00011624959714982658,655325.8025951853,ytfP
14044,b4177,dppk_minusrif,0.010844706235857052,63569880.0,purA
14045,b0912,dppk_minusrif,0.00010764385453509741,2683.6480778718524,ihfB
14046,b0132,dppk_minusrif,4.149321370365885e-05,655282.3942838861,rpnC
14047,b1304,dppk_minusrif,0.018483580717544065,63569880.0,pspA
14048,b2985,dppk_minusrif,1.4913764149997947e-05,2966.462157583446,yghS
14049,b0956,dppk_minusrif,7.07446233994719e-05,409563.44151762855,matP
14050,b1362,dppk_minusrif,5.457028715192247e-05,25.156398391158067,rzpR
14051,b3190,dppk_minusrif,9.287582983289573e-05,655325.5388450976,ibaG
14052,b2524,dppk_minusrif,0.0002571031198450717,1310693.6639114737,iscX
14053,b3761,dppk_minusrif,4.315700431082991e-05,327643.3118204574,trpT
14054,b3945,dppk_minusrif,9.23060438501464e-05,409566.2190105683,gldA
14055,b1799,dppk_minusrif,0.00011886027061015178,409566.9498313109,dmlR
14056,b3020,dppk_minusrif,0.00016084067343293085,1310688.805990278,ygiS
14057,b2928,dppk_minusrif,0.00028520976074421635,2621414.4397639325,yggC
14058,b0195,dppk_minusrif,5.8766875479276523e-05,348082.2888905618,trmO
14059,b0270,dppk_minusrif,6.997648891826289e-05,337886.26116557,yagG
14060,b1854,dppk_minusrif,0.0012305587454045329,6556080.0,pykA
14061,b2843,dppk_minusrif,5.035319137624624e-05,327602.1628423602,kduI
14062,b0021,dppk_minusrif,5.504815230960886e-05,327642.71406910167,insB1
14063,b1260,dppk_minusrif,0.0019872363211661526,10813400.0,trpA
14064,b2086,dppk_minusrif,0.00018508798808148763,1310689.867533656,yegS
14065,b0866,dppk_minusrif,0.0004662441919266326,2703280.0,ybjQ
14066,b3748,dppk_minusrif,2.0237383083600604e-05,22.037827459743387,rbsD
14067,b2764,dppk_minusrif,0.006849320282246631,42106840.0,cysJ
14068,b3664,dppk_minusrif,4.8801692879398546e-05,24.699692294569157,adeQ
14069,b3483,dppk_minusrif,7.131470220354897e-07,5080.051764167107,yhhH
14070,b1743,dppk_minusrif,0.000725103976472885,2621360.0,spy
14071,b3688,dppk_minusrif,7.581630883549748e-05,409564.8793592586,yidQ
14072,b1530,dppk_minusrif,0.00029213179804878396,2621414.947210463,marR
14073,b2954,dppk_minusrif,0.00018140670753366797,1310690.847352557,rdgB
14074,b2592,dppk_minusrif,0.006819164712326085,42106840.0,clpB
14075,b3313,dppk_minusrif,0.0025652375801672607,21135320.0,rplP
14076,b1345,dppk_minusrif,3.815341857297153e-05,327642.0908609041,intR
14077,b3243,dppk_minusrif,0.0002553822163415239,1310694.1714082942,aaeR
14078,b2345,dppk_minusrif,2.448557568080555e-06,25.246827927144693,yfdF
14079,b0391,dppk_minusrif,0.00014819952339283359,819170.1693103635,ppnP
14080,b1829,dppk_minusrif,0.003494478562679869,21299160.0,htpX
14081,b3787,dppk_minusrif,9.8358749219844e-05,409566.32131321623,wecC
14082,b1479,dppk_minusrif,0.0005659501332574906,2621420.0,maeA
14083,b4480,dppk_minusrif,8.808150409028857e-05,655325.4385030954,unknown
14084,b1800,dppk_minusrif,9.647665718614997e-05,409565.7361062596,dmlA
14085,b1844,dppk_minusrif,0.0003999393839864499,2662320.0,exoX
14086,b3376,dppk_minusrif,6.198760428834545e-05,655323.9113157286,yhfS
14087,b1313,dppk_minusrif,4.4545042358764026e-05,332764.1860214025,ycjQ
14088,b1603,dppk_minusrif,0.0022574730204357363,11796440.0,pntA
14089,b2251,dppk_minusrif,1.9965164435172357e-05,184241.32157457806,nudI
14090,b3811,dppk_minusrif,0.0001277307104087033,409566.42538921535,xerC
14091,b1543,dppk_minusrif,6.880467124905195e-05,655324.27045111,ydfJ
14092,b1246,dppk_minusrif,0.0002215035769474496,819171.8540903407,oppD
14093,b0747,dppk_minusrif,4.481406469337626e-05,327643.61995144776,lysY
14094,b1457,dppk_minusrif,2.743862383344286e-06,42.48469254641663,ydcD
14095,b0200,dppk_minusrif,0.0002893303414183447,1474535.9641921408,gmhB
14096,b0590,dppk_minusrif,0.0002942981180250264,1638374.9320184127,fepD
14097,b2649,dppk_minusrif,5.096708586360656e-06,43440.25567112799,ypjB
14098,ERCC-00077,dppk_minusrif,3.2155653011854545e-06,25520.150619225038,unknown
14099,b0935,dppk_minusrif,3.075621286480897e-05,327642.058252105,ssuD
14100,b0962,dppk_minusrif,0.00036172038737110573,2622640.0,helD
14101,b0073,dppk_minusrif,0.0012208421773442616,5570520.0,leuB
14102,b4654,dppk_minusrif,4.4224918900822273e-07,91.86128559931132,unknown
14103,b1357,dppk_minusrif,1.0204602687443335e-05,51120.42013620621,ydaS
14104,b3781,dppk_minusrif,0.0014885823998930059,10567640.0,trxA
14105,b0180,dppk_minusrif,0.00032514333810249594,1638377.3637105997,fabZ
14106,b4753,dppk_minusrif,8.175292027755999e-07,5040.04651261576,yqfH
14107,b1455,dppk_minusrif,2.7107846355275607e-06,41120.125717704606,yncH
14108,b2756,dppk_minusrif,5.4366003255285535e-05,327602.4895100539,casE
14109,b3125,dppk_minusrif,0.00014582024772870312,1310689.3178969363,garR
14110,b2243,dppk_minusrif,6.136952404267654e-05,655323.9645519636,glpC
14111,b3813,dppk_minusrif,0.0015042513566362497,10813400.0,uvrD
14112,b1177,dppk_minusrif,2.4782980817620082e-05,163801.38467715733,ycgJ
14113,b3357,dppk_minusrif,0.000781112718287094,5570540.0,crp
14114,b3954,dppk_minusrif,8.043492744996045e-05,655325.2344024442,yijO
14115,b3476,dppk_minusrif,3.5381863822167136e-05,23.487855896969922,nikA
14116,b1141,dppk_minusrif,8.073323595714424e-06,81840.29131912402,xisE
14117,b0462,dppk_minusrif,0.0020698371761347766,10567640.0,acrB
14118,b3909,dppk_minusrif,8.050318997857132e-05,27.39931005562934,kdgT
14119,b2167,dppk_minusrif,0.0008412634232156038,5406700.0,fruA
14120,b2722,dppk_minusrif,1.92610264045208e-05,163801.66745146795,hycD
14121,b2324,dppk_minusrif,0.00010869016134738863,655326.4971871409,mnmC
14122,b3605,dppk_minusrif,0.00018815213486585462,1310690.4134493766,lldD
14123,b0428,dppk_minusrif,0.0005570803064282097,5406700.0,cyoE
14124,b1710,dppk_minusrif,0.0001889115587628644,1392609.3430758666,btuE
14125,b1335,dppk_minusrif,0.00036572867303658263,1638378.9744548108,ogt
14126,b4330,dppk_minusrif,5.779000952971183e-05,696242.9383810514,yjiH
14127,b0296,dppk_minusrif,1.969703889167004e-05,168881.00434595093,ykgM
14128,b3603,dppk_minusrif,0.00025544975715186176,819177.8729757448,lldP
14129,b0125,dppk_minusrif,0.00045872609672157114,2785260.0,hpt
14130,b4081,dppk_plusrif,3.617001403130039e-05,101.43246939225607,mdtO
14131,b3011,dppk_plusrif,0.0007235563949605569,16.474120624252905,yqhD
14132,b3263,dppk_plusrif,3.601775766896717e-06,218.2178625849816,yhdU
14133,b1741,dppk_plusrif,0.00027883530705859525,22.23873120370858,cho
14134,b2694,dppk_plusrif,1.3610631998087204e-05,30.022447515195022,argV
14135,b3410,dppk_plusrif,0.0001434099950085926,161.11082242519134,feoC
14136,b3843,dppk_plusrif,0.0010292484033054038,21.931382481173475,ubiD
14137,b1573,dppk_plusrif,7.786262199683714e-06,25.043418897694032,ydfC
14138,b3384,dppk_plusrif,0.0007267806764210065,25.274667307642595,trpS
14139,b3930,dppk_plusrif,2.678743948895839e-05,163698.62394127023,menA
14140,b2102,dppk_plusrif,6.512881875526392e-05,39.835939757837565,yegX
14141,b2331,dppk_plusrif,9.253701833618568e-05,14.165280431386476,smrB
14142,ERCC-00034,dppk_plusrif,7.104361438917837e-05,409564.9545539917,unknown
14143,b3573,dppk_plusrif,3.2502363054408085e-05,14.615933060705181,ysaA
14144,b1722,dppk_plusrif,0.00011482100181581752,34.35318386228245,ydiY
14145,b0683,dppk_plusrif,0.0009944237377237895,20.807011526134975,fur
14146,b2347,dppk_plusrif,0.00017046695705816552,13.045362138273424,yfdC
14147,b2576,dppk_plusrif,0.00034549635600308263,24.310993040589953,srmB
14148,b3078,dppk_plusrif,1.4604327524452822e-05,76.94419061519767,ygjI
14149,b1056,dppk_plusrif,6.974146058010252e-05,19.134951089469023,yceI
14150,b2582,dppk_plusrif,0.0004750109200599061,12.032104878437513,trxC
14151,b0458,dppk_plusrif,0.0001780318898766968,24.19696921342978,ylaC
14152,b0865,dppk_plusrif,0.0002812299645747072,12.35423841712647,ybjP
14153,b3919,dppk_plusrif,0.0007325770960018094,20.418866059797086,tpiA
14154,b0731,dppk_plusrif,2.2241895936933535e-05,163801.32908771702,mngA
14155,b0739,dppk_plusrif,0.0009449901198355859,5324720.0,tolA
14156,b4743,dppk_plusrif,1.69175561445354e-05,20.961356692138253,ynaL
14157,b3315,dppk_plusrif,0.001424110649144263,38.82727978897582,rplV
14158,b3985,dppk_plusrif,0.0043599099159894895,38.96831116141246,rplJ
14159,b2318,dppk_plusrif,0.0004904781666308472,41.13001054062089,truA
14160,b4655,dppk_plusrif,3.230683584740157e-07,76.94419596046241,ythA
14161,b3062,dppk_plusrif,5.061098304777132e-06,11.91366496896175,ttdB
14162,b2937,dppk_plusrif,0.0002462076236542004,14.342996916395304,speB
14163,b0560,dppk_plusrif,2.5284625877874542e-05,39.153728197003794,nohD
14164,b2054,dppk_plusrif,5.850011730565918e-06,117.21013441569764,wcaF
14165,b3565,dppk_plusrif,0.00023075276827636823,92.53730322188785,xylA
14166,b3876,dppk_plusrif,3.14071520406064e-05,200.77768197585965,yihO
14167,b2508,dppk_plusrif,0.0005441248020299435,28.807373355373798,guaB
14168,b2308,dppk_plusrif,0.0004984708494210552,115.44915255226267,hisQ
14169,b0197,dppk_plusrif,0.0014418573624457337,18.409339092051894,metQ
14170,b4550,dppk_plusrif,4.4873961267484817e-05,78.51640452882226,arfA
14171,b0883,dppk_plusrif,1.4344300224943896e-05,21.449778007758074,serW
14172,b2385,dppk_plusrif,1.6661745345392714e-05,38.83856034266764,ypdF
14173,b0708,dppk_plusrif,0.00019152955209464047,31.058375234647357,phr
14174,b0135,dppk_plusrif,2.5552580341376875e-05,136.09501473596518,yadC
14175,b4594,dppk_plusrif,4.487551869805693e-06,43440.27873139733,ymgJ
14176,b1876,dppk_plusrif,0.0006744424145965516,23.51214853203161,argS
14177,b4148,dppk_plusrif,9.42546687478744e-05,20.23317765142729,gdx
14178,b4162,dppk_plusrif,8.533925647494617e-05,22.49659123204649,orn
14179,b4013,dppk_plusrif,0.005589521542165266,13.26767088342122,metA
14180,b0003,dppk_plusrif,0.002949164802896008,11.503887857297283,thrB
14181,b1959,dppk_plusrif,2.8953281161692305e-05,85.3728560837256,yedA
14182,b0922,dppk_plusrif,0.0003573118650893261,24.9688974367843,mukF
14183,b1102,dppk_plusrif,0.00040611267990680987,39.71107510379793,fhuE
14184,b1872,dppk_plusrif,8.683666133241498e-05,58.11836694290272,torZ
14185,b2381,dppk_plusrif,0.0001831960524130467,13.417892723676045,pyrR
14186,b3325,dppk_plusrif,9.025526982252459e-05,113.12646252175784,gspD
14187,b4141,dppk_plusrif,0.0002568290132015373,26.517692182211636,yjeH
14188,b4466,dppk_plusrif,0.0002874909418664054,56.57671185192896,unknown
14189,b1037,dppk_plusrif,2.5844630784110812e-05,45.667582016260766,csgG
14190,b2963,dppk_plusrif,3.9908453042148194e-05,193.75975213043444,mltC
14191,b1820,dppk_plusrif,4.150899647274673e-06,6.90150791342497,yobD
14192,b0584,dppk_plusrif,0.000635120220827437,44.39269808060123,fepA
14193,b0745,dppk_plusrif,2.5519659933939033e-05,80.46394142376336,lysW
14194,b0364,dppk_plusrif,9.9942407595536e-06,21.034573347641548,yaiS
14195,b0783,dppk_plusrif,0.0007299225524127947,23.17598068318776,moaC
14196,b0901,dppk_plusrif,8.865497863860267e-06,20.923001663194835,ycaK
14197,b1616,dppk_plusrif,1.6156290235866023e-05,137.25173503792846,uidB
14198,b2136,dppk_plusrif,0.00013126797296419097,10.53690648558777,yohD
14199,b2388,dppk_plusrif,0.0006146308084400209,38.02529366182965,glk
14200,b2428,dppk_plusrif,4.859200973446002e-05,26.433701422072836,murQ
14201,b2779,dppk_plusrif,0.004355515386889596,23.186486250714815,eno
14202,b3350,dppk_plusrif,0.0003358454256029237,19.945836247331183,kefB
14203,b0921,dppk_plusrif,0.0004172934195612507,17.49936840877813,cmoM
14204,b2904,dppk_plusrif,0.00016229376803585907,14.733948111224656,gcvH
14205,b4784,dppk_plusrif,1.8984839516641873e-05,33.78591078588539,yqgG
14206,b4630,dppk_plusrif,4.740014255377721e-07,22.608891788806357,ykgP
14207,b1617,dppk_plusrif,3.30974354528474e-05,207.187476409455,uidA
14208,b3583,dppk_plusrif,5.6797653123370564e-05,56.975203089743886,sgbE
14209,b0784,dppk_plusrif,0.00020678646121658888,40.91788741444449,moaD
14210,b4495,dppk_plusrif,8.024276103625394e-06,20.824617953897196,unknown
14211,b3208,dppk_plusrif,0.0005425715075954396,20.06953489091542,mtgA
14212,b0417,dppk_plusrif,0.00019746170874918248,37.80297349093463,thiL
14213,ERCC-00017,dppk_plusrif,5.44003807735535e-06,20.571594365741184,unknown
14214,b0392,dppk_plusrif,5.784672966260459e-05,23.396335562173693,ykiA
14215,b1085,dppk_plusrif,0.00036615131940534305,6.716713291485716,yceQ
14216,b4752,dppk_plusrif,9.13058036906507e-09,20.000974611429868,yecU
14217,b1074,dppk_plusrif,6.362785317531049e-06,129.85526078624244,flgC
14218,b1659,dppk_plusrif,0.0001387937670801005,27.94365998076092,ydhB
14219,b0232,dppk_plusrif,0.0003439591139330741,18.715974812703898,yafN
14220,b4259,dppk_plusrif,9.24061906363434e-05,19.177038976749174,holC
14221,b0996,dppk_plusrif,9.791542859564197e-05,67.72325135348007,torC
14222,b1466,dppk_plusrif,0.00019834578982884596,25.4878204516579,narW
14223,b2299,dppk_plusrif,0.00018890844122560656,24.016671107022525,yfcD
14224,b3549,dppk_plusrif,0.00020115032416211684,9.756635747212684,tag
14225,b1353,dppk_plusrif,1.1348762806156526e-05,4498.554706682421,sieB
14226,b4233,dppk_plusrif,0.0007833846403676345,27.954636678352077,mpl
14227,b2896,dppk_plusrif,0.000290826605824925,28.072821267855108,ygfX
14228,b4558,dppk_plusrif,8.304485579999119e-05,11.654896429290497,yifL
14229,b0818,dppk_plusrif,0.00011933232205043084,28.170012264419537,ybiR
14230,unknown,dppk_plusrif,6.662761508582941e-05,6.954608344325092,unknown
14231,b1348,dppk_plusrif,3.5873223672232096e-06,179.40531904808788,ralR
14232,b2315,dppk_plusrif,9.265629351815854e-05,62.62113201988355,folC
14233,b1378,dppk_plusrif,0.0018845391731253291,10.727077374763393,ydbK
14234,b2590,dppk_plusrif,4.54524550697412e-05,127.11063792730327,gltW
14235,b1698,dppk_plusrif,3.185641460667935e-05,63.8397803793319,ydiR
14236,b4528,dppk_plusrif,1.6773909727473617e-05,88.64922056740433,rzoR
14237,b2957,dppk_plusrif,7.442273380964949e-05,73.3003485785447,ansB
14238,b3779,dppk_plusrif,0.0006323751638287978,26.09314263283057,gpp
14239,b0260,dppk_plusrif,0.0037207174020480118,26.646585254796623,mmuP
14240,b3009,dppk_plusrif,0.00021636764679783127,20.025853472239522,yghB
14241,b1149,dppk_plusrif,4.7836969803477095e-05,68.95411449148408,ymfN
14242,b3749,dppk_plusrif,2.1244540058839153e-05,15.830886012023045,rbsA
14243,b1583,dppk_plusrif,0.000248883536057996,11.791702137463274,ynfB
14244,b1041,dppk_plusrif,3.108055052471373e-06,624.5778195893051,csgB
14245,ERCC-00117,dppk_plusrif,4.2195312199820626e-06,20.44367189600478,unknown
14246,b1742,dppk_plusrif,3.3321104617542116e-05,35.833960738232825,ves
14247,b0339,dppk_plusrif,2.4552019175187505e-05,19.467707173414624,cynT
14248,b3998,dppk_plusrif,0.00023191051876282715,32.7856727763525,nfi
14249,b2775,dppk_plusrif,1.9471860053780876e-05,163760.86283846424,yqcE
14250,ERCC-00157,dppk_plusrif,6.269192357761363e-05,327643.82187167654,unknown
14251,b1563,dppk_plusrif,0.001498976352923349,61.96262744788689,relE
14252,b3938,dppk_plusrif,0.0009171584774560405,11.557490426427663,metJ
14253,b0329,dppk_plusrif,0.00015962959285649065,12.157510276765004,yahO
14254,b0736,dppk_plusrif,0.00012301903692633385,21.60613255317859,ybgC
14255,b0689,dppk_plusrif,1.4930920613133285e-05,61.828125582180526,ybfP
14256,b2466,dppk_plusrif,7.546514039627803e-05,34.56587121311104,ypfG
14257,b0953,dppk_plusrif,0.0013572834502762832,3358680.0,rmf
14258,b2841,dppk_plusrif,0.00021331577897948928,42.362616177643325,araE
14259,b0212,dppk_plusrif,7.00513229679305e-05,32.14356842661471,gloB
14260,b3833,dppk_plusrif,0.00048203305184270405,34.946837291436765,ubiE
14261,b2566,dppk_plusrif,0.0015954843825198891,27.321831295370895,era
14262,b0430,dppk_plusrif,0.0001541050359227137,34.126696932836595,cyoC
14263,b4683,dppk_plusrif,3.0043768962058998e-06,20.314868899194572,yqeL
14264,b0295,dppk_plusrif,1.611824735784179e-05,163801.32558345678,ykgL
14265,b3870,dppk_plusrif,0.01675095596907638,44.96138113958102,glnA
14266,b1613,dppk_plusrif,6.829518614536224e-05,14.919953912686145,manA
14267,b3939,dppk_plusrif,0.00391365002090697,12.442114784692352,metB
14268,b4266,dppk_plusrif,1.3353094617806131e-05,167.78161767033922,idnO
14269,b4758,dppk_plusrif,4.8012956843366334e-05,327601.90629143856,pspH
14270,b0607,dppk_plusrif,0.0005697918784133589,9.698479952199468,uspG
14271,b0931,dppk_plusrif,0.0011651127506721339,23.00303084867987,pncB
14272,b3849,dppk_plusrif,0.00033582515397050707,23.046608994667842,trkH
14273,b4202,dppk_plusrif,0.0006705199433386021,31.458816364470692,rpsR
14274,b1786,dppk_plusrif,7.407185531754157e-05,127.92972315678232,dgcJ
14275,b0597,dppk_plusrif,2.0912099506425573e-05,106.27826611096197,entH
14276,b0618,dppk_plusrif,1.9162343130265013e-05,81.98120758631987,citC
14277,b1326,dppk_plusrif,0.00028871907806364376,17.60163837501189,mpaA
14278,b1890,dppk_plusrif,1.9617338363621185e-05,39.63441578211664,motA
14279,b4788,dppk_plusrif,0.0,19.99999999063277,yhgO
14280,b0121,dppk_plusrif,0.0003611827585051825,23.40947572738335,speE
14281,b1518,dppk_plusrif,1.4844993691830287e-05,175.644333358618,lsrG
14282,b0604,dppk_plusrif,4.4741404355989356e-05,24.334497310872546,dsbG
14283,b0146,dppk_plusrif,5.2738169549380526e-05,15.965388864743081,sfsA
14284,b3687,dppk_plusrif,0.0008012373924518403,6.236496332339042,ibpA
14285,b1163,dppk_plusrif,5.6933362077272683e-05,64.76253198724154,bluF
14286,b3838,dppk_plusrif,0.00031194662668931086,22.766640456837195,tatB
14287,b0951,dppk_plusrif,0.00022340340370171618,44.42143705452652,pqiB
14288,b0723,dppk_plusrif,0.0007425245360891179,21.578331214148292,sdhA
14289,b0918,dppk_plusrif,0.000511607034774885,22.88188300803441,kdsB
14290,b2574,dppk_plusrif,0.0013463827671038142,20.74887136487306,nadB
14291,b1167,dppk_plusrif,0.00011189903530090706,29.89884457127839,ymgC
14292,b1524,dppk_plusrif,0.0001275490796193826,42.84350595774508,glsB
14293,b2175,dppk_plusrif,0.00010679150649397233,100.22515948332816,mepS
14294,b3114,dppk_plusrif,5.487336717799826e-05,376.0188163980306,tdcE
14295,b2859,dppk_plusrif,9.565892330520902e-06,84.66369077479231,ygeO
14296,b4677,dppk_plusrif,9.801793618706079e-08,28.06795138104134,yobI
14297,b3822,dppk_plusrif,0.00010296489443068311,44.391469571600275,recQ
14298,b3417,dppk_plusrif,0.0009863526068352563,10.29205502332971,malP
14299,b2675,dppk_plusrif,0.0008765241173574141,27.052268671419558,nrdE
14300,b2842,dppk_plusrif,5.132265135023606e-05,22.86055547698679,kduD
14301,b2310,dppk_plusrif,0.0035823860289546346,40.90877950611928,argT
14302,b4429,dppk_plusrif,7.584159538901982e-07,13.395847128853601,sokB
14303,b1412,dppk_plusrif,0.0016906344547454805,15.616580371089114,azoR
14304,b1809,dppk_plusrif,7.692324242527374e-05,56.93890987144522,yoaB
14305,b2194,dppk_plusrif,8.412134690129911e-05,33.109694727701346,ccmH
14306,b3539,dppk_plusrif,3.223108107602451e-05,36.25374867447867,yhjV
14307,b2365,dppk_plusrif,3.4021141202257425e-05,163801.79890767648,dsdX
14308,b3630,dppk_plusrif,7.112125509529742e-05,98.6971554314024,waaP
14309,ERCC-00123,dppk_plusrif,1.4286836732923857e-05,163801.26896419376,unknown
14310,b0112,dppk_plusrif,0.000855881433839896,16.456752503426316,aroP
14311,b0297,dppk_plusrif,1.3478076278374061e-05,154.24509171298703,eaeH
14312,b2911,dppk_plusrif,0.13835978411947944,211027120.0,ssrS
14313,b2379,dppk_plusrif,0.0015140576096540925,19.24961279772589,alaC
14314,b0928,dppk_plusrif,0.0025212714385073644,19.699629494878778,aspC
14315,b3446,dppk_plusrif,1.0786772378871874e-05,54.55730533195958,yrhB
14316,b3089,dppk_plusrif,0.00015981283133436315,106.6254143492844,sstT
14317,b0106,dppk_plusrif,4.492827829270621e-05,51.386165464695935,hofC
14318,b4653,dppk_plusrif,2.898780059024019e-06,390.04531545996474,unknown
14319,b3889,dppk_plusrif,5.86717376083003e-06,20.61308067000644,yiiE
14320,b1259,dppk_plusrif,2.1673556611889023e-05,23.810153757235692,yciG
14321,b2832,dppk_plusrif,0.00013937247593396102,23.247325760035864,ygdQ
14322,b0259,dppk_plusrif,0.0004015901237242204,30.96476436247775,insH1
14323,b0294,dppk_plusrif,9.455228029674431e-06,40920.525171458044,ecpR
14324,b2399,dppk_plusrif,3.819511827423906e-05,16.175815815694435,yfeD
14325,b0465,dppk_plusrif,0.0002052661260603034,44.41274572560097,mscK
14326,b1192,dppk_plusrif,0.00018387428607816191,21.870179888366753,ldcA
14327,b2996,dppk_plusrif,8.356150443683285e-05,81.37120307228115,hybA
14328,b2690,dppk_plusrif,0.0002518400659100247,18.733443672342926,yqaB
14329,b1645,dppk_plusrif,0.00017881601700216277,24.031908999544303,ydhK
14330,ERCC-00016,dppk_plusrif,8.1351248357117e-06,20.839551589156887,unknown
14331,b2547,dppk_plusrif,6.975808710420367e-05,74.46766799718756,yphE
14332,b0955,dppk_plusrif,0.0005608564550535859,12.282473628253193,ycbZ
14333,ERCC-00095,dppk_plusrif,0.0001353070212316481,624.0866499285928,unknown
14334,b3077,dppk_plusrif,2.7074529210411854e-06,15.047227839444922,ebgC
14335,b4533,dppk_plusrif,5.429727368151821e-06,932.8847266442691,ynfO
14336,b3576,dppk_plusrif,6.478505138844046e-06,40920.5562537854,yiaL
14337,b1730,dppk_plusrif,1.1560558846044107e-05,854.2224464022272,ydjO
14338,b4282,dppk_plusrif,1.0307257761619303e-05,49.47128578011328,yjhE
14339,b0662,dppk_plusrif,0.0011432919158211239,25.2046715194066,ubiF
14340,b1011,dppk_plusrif,0.0018375156209923568,107.4556365856414,rutB
14341,b4115,dppk_plusrif,2.5834689018648506e-05,63.85721277430178,adiC
14342,b3802,dppk_plusrif,0.00021932889716032042,27.25666524305906,hemY
14343,b3775,dppk_plusrif,3.979801078847083e-05,75.74898116932451,ppiC
14344,b4079,dppk_plusrif,0.00045381148916353247,1638380.0,fdhF
