bnum,wt_t00,wt_t00.1,wt_t00.2,wt_t10,wt_t10.1,wt_t10.2,wt_t10_riff,wt_t10_riff.1,wt_t10_riff.2,wt_t30,wt_t30.1,wt_t30.2,wt_t30_riff,wt_t30_riff.1,wt_t30_riff.2,wt_t60,wt_t60.1,wt_t60.2,wt_t60_riff,wt_t60_riff.1,wt_t60_riff.2,ppk_delta_t00,ppk_delta_t00.1,ppk_delta_t00.2,ppk_delta_t10,ppk_delta_t10.1,ppk_delta_t10.2,ppk_delta_t10_riff,ppk_delta_t10_riff.1,ppk_delta_t10_riff.2,ppk_delta_t30,ppk_delta_t30.1,ppk_delta_t30.2,ppk_delta_t30_riff,ppk_delta_t30_riff.1,ppk_delta_t30_riff.2,ppk_delta_t60,ppk_delta_t60.1,ppk_delta_t60.2,ppk_delta_t60_riff,ppk_delta_t60_riff.1,ppk_delta_t60_riff.2
b3839,1.8260021293644935e-06,7.224380741573234e-06,8.379167761014094e-06,3.301353323463989e-06,1.5776075579300372e-05,1.1040143621263956e-05,8.654216902720132e-06,1.087565257257797e-05,9.445302270158302e-06,7.941959103433341e-08,4.781927388141469e-06,7.266391696657269e-06,4.722238880114009e-06,9.008392748478881e-06,6.054981199131094e-06,4.736031588282414e-06,4.312214423207281e-06,6.354198820980525e-06,2.7270361347740864e-06,6.484738019533465e-06,6.282285555511457e-06,5.974951255052067e-05,3.486970296152863e-05,9.977228059386506e-05,7.143205234106263e-05,8.984700705302304e-06,9.068505652000355e-05,8.038658176363428e-05,0.00015118035680395764,9.173806873552406e-05,6.801210123717237e-05,0.0002567866343782747,8.240180453538291e-05,3.3827250214951135e-05,2.3700047684702856e-05,3.675744254704701e-05,4.870716716497044e-05,0.00018576409526278623,5.846877228998289e-05,1.4669480662897997e-05,0.0,7.81232488287704e-06
b4483,1.706915033971157e-06,7.881142627170804e-06,9.668270493477797e-06,3.1557053827229316e-06,7.281265651984777e-06,7.053425091363089e-06,2.5125145846606756e-06,1.9773913768323653e-06,3.823098537921215e-06,7.941959103433341e-08,5.379668311659151e-06,2.422130565552423e-06,2.4135887609471585e-06,2.3164438496088516e-06,5.550399432536834e-06,4.167707797688525e-06,4.928245055094037e-06,4.471473244393714e-06,9.090120449246933e-07,1.5439852427460677e-06,7.85285694438933e-07,3.704469778132291e-05,5.2304554442293075e-05,5.7762899291184834e-05,5.6964801234012066e-05,6.417643360930225e-06,8.18471060964438e-05,3.0491462048275224e-05,6.551148794838182e-05,3.1417146827234244e-05,3.84620158720562e-05,0.0001540719806269647,5.1413091718657514e-05,6.264305595361312e-06,4.7400095369405766e-05,1.470297701881883e-05,5.2942573005402705e-05,0.00020265174028667656,4.5793723751594795e-05,3.4228788213428663e-06,7.433622739343698e-05,7.031092394589336e-06
b3842,6.787964437420197e-06,2.364342788151244e-05,2.7930559203380316e-05,7.330946350633279e-06,4.6114682462570295e-05,2.729368839701367e-05,5.025029169321351e-06,6.9208698189132545e-06,6.971532627973988e-06,4.3680775068883403e-07,1.3748041240906751e-05,1.9377044524419407e-05,2.30865011916685e-06,5.147652999130777e-07,3.5320723661598025e-06,1.572362487309762e-05,1.3552673901508624e-05,2.306338831318863e-05,1.4140187365495259e-06,2.1615793398444947e-06,5.496999861072532e-06,0.00010420314988810829,9.726811878742211e-05,0.0001725385303502928,0.00012613634558959776,7.70117203311624e-06,0.00020365711845594033,4.157926642946607e-05,4.031476181438869e-05,6.0320921908289595e-05,0.0001308646637598008,0.0001540719806269647,0.00015529570854745217,1.0440509325602171e-05,9.480019073881142e-05,2.2054465528228257e-05,8.047271096821214e-05,0.0005235169957405806,0.00014474087685771936,3.4228788213428663e-06,7.433622739343698e-05,4.687394929726235e-06
b3843,7.208738841142068e-05,0.00029915503888968976,0.0003416122241028334,8.433015768903676e-05,0.0004441572047708527,0.00036125803294016485,9.352137620676581e-05,0.00013990043991083363,0.00015854614524897138,3.8121403696480053e-06,0.0002331189601718879,0.00025916797051409463,4.7117450159359776e-05,7.901647353665558e-05,7.31643561561674e-05,0.00017258099107696272,0.00023532370138069794,0.00032406413986987474,4.161255138988604e-05,4.631955728238203e-05,5.065092729131114e-05,0.0008620659670787442,0.0010415029700349117,0.001213771052637715,0.0012848727389448754,6.160937626489943e-05,0.0012384658354405225,0.00048474494779006687,0.0007962165458338563,0.0006132627060675888,0.0009404431929688681,0.0014893624793938436,0.0010250925341987137,8.331526441830535e-05,0.0006873013828559981,4.410893105645662e-05,0.000980496452060013,0.0018745285976514592,0.0010573443716214736,3.0805909392085826e-05,0.00017345119725135268,4.257717061167998e-05
b3844,4.656305429877644e-05,0.00015926475725731802,0.00017897042935701617,4.961739847911574e-05,0.00022571923521152816,0.00018522907631217454,6.755872549865371e-05,9.590348177633473e-05,0.00012818624509500562,3.137073845856169e-06,0.00012074366655053897,0.0001368503769536042,3.525938363818459e-05,4.452719844248121e-05,4.591694076007742e-05,0.00010267716483395316,0.00012074200384979944,0.00017932961116984297,2.5957343949516274e-05,3.6129254680257975e-05,3.8871641874727145e-05,0.000657961632206302,0.0008432962374116425,0.0008484394688091511,0.0009638806050071205,5.262467555959855e-05,0.0009179940679079287,0.0004442051630214626,0.0007458230935660658,0.0005680220146362088,0.0006970067754371672,0.0013352904987668941,0.0007187268506694774,8.644741721598596e-05,0.0002844005722164343,2.940595403763766e-05,0.0009275538790544036,0.0017056521474125147,0.0007224777666878187,2.493811712692652e-05,9.91149698579157e-05,3.0077450799076562e-05
b3845,1.583858368731377e-05,4.86003795342199e-05,8.099862168980287e-05,1.883713366917688e-05,6.67449351431939e-05,7.69743346927014e-05,2.5683482420975774e-05,3.1638262029317804e-05,2.78861305118959e-05,4.3680775068883403e-07,4.901475572845009e-05,4.23872848971674e-05,1.049386417803114e-05,2.2392290546218878e-05,1.715578006420477e-05,4.792863967341802e-05,4.127405233641259e-05,6.942550563663915e-05,6.363084314472854e-06,8.028723262279564e-06,2.355857083316798e-06,9.320923957881232e-05,0.00010552673264673144,0.00015678501236178772,0.00013201366635183715,1.4118815394046463e-05,0.00017752752589932915,5.821097300125234e-05,0.00011590494021636769,5.5294178415932374e-05,0.00012007653735666292,0.0003081439612539294,0.00013804062981995744,1.0649319512114223e-05,2.3700047684702856e-05,1.470297701881883e-05,8.470811680864441e-05,0.00013510116019111771,0.00013574568112079927,1.075761915279185e-05,2.4778742464478965e-05,5.078011173870087e-06
b3846,2.389681047559621e-05,8.997637832686661e-05,0.00010935888180400455,2.9420884029693768e-05,0.00010072417485245625,9.782793931064455e-05,3.657104562117206e-05,4.894043657660104e-05,5.5547372874502456e-05,1.3898428431008313e-06,9.922499330385751e-05,4.602048074549611e-05,1.2592637013637359e-05,2.419396909591464e-05,2.4724506563118627e-05,5.3801318842888204e-05,6.160306318867548e-05,9.272423464690103e-05,9.999132494171628e-06,1.1734287844870087e-05,7.460214097169856e-06,7.93473526670917e-05,7.340990097163942e-05,0.00010577362077996223,9.132452261325726e-05,2.5670573443720853e-06,0.00011374057936407255,4.504420529858812e-05,0.000136062321123562,5.5294178415932374e-05,6.94192481593206e-05,0.0006162879225077973,8.662753810129992e-05,1.67048149209635e-05,0.00011850023842351428,2.940595403763766e-05,6.353108760648339e-05,0.00013510116019111771,8.013901656529109e-05,5.378809576395932e-06,4.955748492895785e-05,8.9841736153086e-06
b3847,6.978503790046999e-05,0.00022658285053103898,0.00028704020842857617,7.724195790633908e-05,0.0002888235375286573,0.0002753902492192617,0.00010022141509921999,0.00011765478692149454,0.00014033020515659875,2.5811367086158344e-06,0.0002313257374013086,0.00019013724939585266,3.662358598132864e-05,5.533726974065585e-05,6.559562965725354e-05,0.00015894122010268237,0.000189121403989201,0.00025487397493040217,2.918938677591521e-05,3.952602221429931e-05,3.141142777755734e-05,0.00048564403801050715,0.000678123960225263,0.0006811521111219987,0.0006257086103796981,5.0057618215233846e-05,0.0008065590408281072,0.00027095821956534737,0.00042834434427777533,0.00035941215970355966,0.0005440968098971419,0.0010785038643886453,0.0006264650011469869,4.071798636984849e-05,0.00016590033379292,1.470297701881883e-05,0.0004341290986440055,0.0007937193161228159,0.000597771643971644,1.711439410671433e-05,2.4778742464478965e-05,3.0858683287364394e-05
b3848,1.107509987158031e-05,3.645028465066499e-05,4.060673607260673e-05,1.2574272217311354e-05,3.0338606883270017e-05,4.048052661130123e-05,1.9820948390100888e-05,1.5819131014658936e-05,2.608702531758012e-05,5.16227341723167e-07,2.51051187877427e-05,3.269876263495776e-05,1.1228434670493316e-05,1.2354367197913867e-05,9.082471798696647e-06,1.989133267078616e-05,2.5257255907356943e-05,3.2241675499049436e-05,9.999132494171628e-06,8.955114407927212e-06,1.806157097209544e-05,8.12593370687084e-05,0.00011378534650604102,0.00012227730629172946,0.00013608258072569528,1.026822937748832e-05,0.0001275738930705137,3.9153809221080453e-05,6.551148794838182e-05,5.655086428902168e-05,7.17644930295681e-05,0.0002054293075026194,8.874040488425844e-05,1.0440509325602171e-05,0.00014220028610821716,7.351488509409428e-06,8.470811680864441e-05,0.00013510116019111771,0.00010017377070661377,1.4669480662897998e-06,0.0,4.687394929726235e-06
b3849,3.1756558771556415e-05,0.00013135237711942442,0.00013342213280999375,3.592649204946107e-05,0.00020266189398024303,0.00015640203463457275,5.3879479426612244e-05,6.673695896809228e-05,9.242902935797778e-05,1.4295526386179988e-06,0.00011476625731536469,9.325202677376832e-05,3.274085623545711e-05,3.5776188343958876e-05,3.8348214261163566e-05,7.596594667604988e-05,9.794887046997e-05,0.00015508951937126577,3.454245770713841e-05,3.242369009766745e-05,4.083485611082451e-05,0.0002428220190053164,0.00034961465337731226,0.00043659749853856703,0.00043492173640563743,3.46552741490231e-05,0.0004084670130540841,0.00014795288971151661,0.0002620459517935265,0.00019855636794812053,0.00030816517595049826,0.0005649305956322041,0.0003398194075924975,2.4848412194933263e-05,0.00023700047684702857,2.940595403763766e-05,0.00035153868475554316,0.0012327980867434694,0.0003557191041418532,1.4669480662897997e-05,7.433622739343698e-05,1.874957971890497e-05
b3850,1.5640105194991535e-05,3.645028465066499e-05,5.6720520228403066e-05,1.4807540642007599e-05,7.888037789650187e-05,5.029398760798027e-05,2.2333462974761587e-05,2.2245652989364066e-05,2.9010571258343392e-05,5.956469327575008e-07,4.363508741679088e-05,3.9965154331615055e-05,1.1228434670493316e-05,1.1067453948131195e-05,1.1100798865073689e-05,3.050004342853877e-05,3.3881684753771524e-05,5.3893019629797795e-05,7.0700936827476294e-06,6.484738019533465e-06,3.926428472194659e-06,0.0001477007950248874,0.00014957267322971492,0.00018604154576901146,0.00018174484203232393,1.026822937748832e-05,0.0002343978155813652,9.182088003173738e-05,0.00014110166635036045,0.00011687178619731126,0.00019653152012672566,0.0003081439612539294,0.00017994582101530168,1.1693370444674434e-05,0.0,2.2054465528228257e-05,0.00019906407450031403,0.00027020232038223543,0.00016804661126701336,1.9559307550530662e-06,4.955748492895785e-05,6.640476150445483e-06
b3851,3.211382005773644e-05,0.00011723199657916567,0.007667368202238606,2.6847770409935095e-05,0.0004441572047708527,6.654753238373e-05,2.2612631261946056e-05,0.002608673573886039,0.00010074989088168867,1.576478882030675e-05,0.0020849203412296796,0.00019013724939585266,0.00024922927422823935,0.0029683941019487624,0.00012564085988193304,9.66150444009397e-05,0.0004817359541354349,0.0001889785797497952,8.706315363606313e-05,0.0033374785007198866,0.0013067153955463426,0.00046963116864702183,0.0033649263357872785,0.0002745613135139443,0.0008110702651890207,0.0001578740266788445,0.0009837023080135677,5.405304635830584e-05,0.0016125904725755203,0.003951020384992655,5.8631121756183066e-05,0.02927367631912283,0.001250112846583719,0.00016120146398729756,0.03088116213316738,0.005712106571810886,0.0003833042285591151,0.0050662935071666875,7.196156589536321e-05,0.00011833381068071049,0.013033618536315718,0.0006300640018040179
b3852,5.160440800377926e-07,2.6270475423902716e-06,2.148504554106172e-06,1.456479407410582e-07,4.8541771013231845e-06,3.066706561462202e-07,5.583365743690385e-07,1.4830435326242755e-06,2.2488814928948297e-06,3.9709795517166654e-08,2.39096369407073e-06,1.2110652827762115e-06,3.1481592534093367e-07,5.147652999130777e-07,0.0,1.8944126353129696e-06,0.0,1.4120441824401172e-06,2.0200267664993235e-07,3.087970485492135e-07,3.9264284721946603e-07,1.0037918108487487e-05,1.376435643218237e-05,3.6758208639845e-05,2.2152978257671318e-05,2.5670573443720853e-06,2.0365711845594032e-05,6.583383851332115e-06,5.039345226798587e-06,1.0053486984714957e-05,1.3602420247434475e-05,0.0,1.3381489625404043e-05,2.0881018651204373e-06,0.0,7.351488509409428e-06,1.905932628194498e-05,0.00010132587014333789,1.3901666138877028e-05,4.889826887632666e-07,0.0,0.0
b3853,2.778698892511189e-07,2.9554284851890497e-06,8.59401821642472e-07,2.912958814821164e-07,4.8541771013231845e-06,6.13341312292442e-07,1.1166731487380755e-06,1.4830435326242755e-06,1.3493288957369005e-06,1.1912938655150034e-07,5.977409235176834e-07,0.0,7.345704924621788e-07,7.721479498696153e-07,1.009163533188511e-06,1.1366475811877779e-06,1.848091895660267e-06,1.6473848795134671e-06,4.040053532998647e-07,1.235188194196854e-06,0.0,1.051591420889165e-05,3.670495048581971e-06,1.575351798850499e-05,9.49413353900197e-06,1.28352867218604e-06,1.268053756423779e-05,7.969359398980983e-06,2.0157380907194346e-05,7.540115238536238e-06,1.1257175377187145e-05,0.0,1.3381489625404043e-05,1.4616713055843044e-06,2.3700047684702856e-05,0.0,4.235405840432203e-06,0.00010132587014333789,9.404068270416804e-06,4.889826887632666e-07,0.0,2.3436974648631175e-06
b3854,5.9543547696639224e-05,9.29318068120557e-05,0.013735174763945387,3.8159760474157264e-05,0.0008070069430949628,7.114759222592324e-05,2.5962650708160325e-05,0.004909862788674698,0.00017811141423713944,1.0999613358249245e-05,0.0038010345326489514,0.0002737007539073397,0.0003417851562784725,0.0052946184922559566,0.00021999765023505483,0.0001447331253378661,0.0006369756733708541,0.00032241675499036706,0.0001280696969960211,0.005198598312325994,0.0018780107382506232,0.0006899873709332727,0.005136857820490276,0.0002685599733278471,0.0014697822921566706,0.0001899622434835254,0.0016907383418981526,7.726813678142449e-05,0.002202193864110917,0.0050958612153773186,5.39406320156884e-05,0.0510491829144008,0.0023410563955179506,0.0002359555107584821,0.033772567950701354,0.0058444333649804074,0.0004320113957239735,0.005539147567835732,8.872533976871524e-05,0.00013055837789979204,0.017171668527883523,0.0010327893495162043
b3855,4.366526831088991e-07,0.0,9.023719127245955e-06,4.854931358035259e-08,1.4562531303969553e-05,0.0,0.0,5.932174130497095e-06,4.497762985789672e-07,0.0,1.554126401145976e-05,0.0,9.444477760228004e-07,7.978862148652698e-06,4.0366541327540625e-06,1.8944126353129695e-07,6.160306318867549e-07,1.4120441824401172e-06,2.0200267664993235e-07,1.7292634718755968e-05,3.5337856249751965e-06,1.4339883012124975e-06,9.176237621454913e-07,1.5003350465242843e-06,4.521015970953333e-07,1.28352867218604e-06,9.222209137627508e-06,1.0394816607366518e-06,2.5196726133992938e-05,8.796801111625578e-06,0.0,0.0002567866343782747,1.5846500872188994e-05,0.0,0.00014220028610821716,1.470297701881883e-05,0.0,0.0,0.0,0.0,4.955748492895785e-05,6.24985990630163e-06
b3856,5.0810494034490485e-06,1.9374475625128222e-05,1.761773734367059e-05,5.049128612356689e-06,2.3057341231285147e-05,2.6373676428574947e-05,4.1875243077677925e-06,1.3841739637826578e-05,1.1694183763053147e-05,7.941959103433341e-08,1.255255939387135e-05,1.9377044524419407e-05,3.148159253409337e-06,2.5738264995653855e-06,7.064144732319605e-06,1.4018653501315979e-05,1.1704582005848316e-05,2.1886684827821764e-05,2.3230307814742192e-06,5.558346873885843e-06,5.496999861072532e-06,5.8793520349712474e-05,6.698653463662092e-05,7.576691984947637e-05,8.273459226844606e-05,1.4118815394046463e-05,6.801379239000265e-05,3.8114327560343766e-05,9.070821408237458e-05,3.0160460954144876e-05,6.425970944477666e-05,0.0001540719806269647,6.338600348875598e-05,8.352407460481751e-07,0.0,0.0,8.259041388842826e-05,0.00038841583554946276,5.1109066687047955e-05,1.9559307550530662e-06,0.0,5.078011173870087e-06
b3857,1.0678142886935841e-05,5.2540950847805306e-05,4.7052249734925335e-05,1.4224948879043354e-05,6.189075804187059e-05,5.029398760798027e-05,1.5912592369517604e-05,2.0762609456739835e-05,3.350833424413311e-05,5.16227341723167e-07,3.9450900952167156e-05,3.9965154331615055e-05,4.512361596553386e-06,4.632887699217697e-06,6.054981199131094e-06,2.3111834150818144e-05,3.634580728131854e-05,4.165530338198349e-05,3.838050856348716e-06,5.558346873885843e-06,4.711714166633596e-06,0.0001357508925147832,0.00016884277223477043,0.00017103819530376853,0.00018129274043522862,1.28352867218604e-05,0.00019674046160271977,7.207072847774104e-05,0.00010582624976277051,0.00010933167095877506,0.00014962662272177907,0.00035950128812958467,0.0001676207647813769,9.39645839304196e-06,9.480019073881142e-05,4.410893105645662e-05,0.00015882771901620812,0.0008106069611467056,0.00016641112113302791,6.356774953922466e-06,0.0,2.3436974648631175e-06
b3858,5.001658006520131e-06,6.895999798774444e-06,7.519765939371626e-06,3.4470012642050456e-06,2.0630252680623557e-05,8.893449028240405e-06,5.862534030874911e-06,2.471739221040455e-06,4.497762985789673e-06,3.5738815965450007e-07,2.39096369407073e-06,6.055326413881057e-06,2.4135887609471585e-06,0.0,7.064144732319605e-06,7.956533068314455e-06,6.160306318867548e-06,4.471473244393714e-06,1.3130173982245605e-06,0.0,7.85285694438933e-07,3.728369583152504e-05,2.5693465340073745e-05,2.6255863314174995e-05,4.249755012696109e-05,2.5670573443720853e-06,4.8800856686612065e-05,2.321509042311854e-05,5.039345226798587e-06,2.0106973969429915e-05,3.3302477157511976e-05,0.0003081439612539294,4.0496613340038676e-05,8.352407460481751e-07,4.7400095369405766e-05,0.0,2.1177029202161086e-05,0.00010132587014333789,2.085249920831554e-05,9.77965377526532e-07,0.0,1.9530812207192644e-06
b3859,1.0916317077722514e-05,4.2361141621043034e-05,4.29700910821236e-05,1.2137328395088191e-05,7.038556796918622e-05,3.986718529900869e-05,1.3120909497672434e-05,2.570608789882073e-05,3.32834460948435e-05,5.956469327575008e-07,2.63006006347781e-05,3.0276632069405285e-05,8.080275417083961e-06,9.265775398435371e-06,1.614661653101629e-05,2.1217421515505213e-05,3.08015315943377e-05,3.600712665222299e-05,4.545060224623479e-06,1.204308489341935e-05,5.889642708291994e-06,0.0003106974652626161,0.00026152277221146484,0.0004628533618523155,0.0004086998437738077,2.310351609934877e-05,0.0004564993523125324,0.00020235242995673465,0.0002822033327007209,0.00028526769319128694,0.0003334938205491694,0.00035950128812958467,0.0003355936740265805,3.6959403012631754e-05,9.480019073881142e-05,5.881190807527532e-05,0.0004108343665215922,0.0008950451862655799,0.00036389655481153976,1.5647446040424503e-05,4.955748492895785e-05,3.437422948465893e-05
b3860,1.4330147145664853e-05,3.8092189364658815e-05,4.0177035161785516e-05,1.665241455806098e-05,6.431784659253237e-05,5.3360694169442425e-05,1.954178010291634e-05,3.114391418510975e-05,3.755632093134374e-05,9.53035092411999e-07,2.8093823405331115e-05,3.51208932005101e-05,1.322226886431923e-05,1.441342839756618e-05,1.715578006420477e-05,2.860563079322574e-05,2.1561072116036408e-05,5.153961265906436e-05,1.4140187365495259e-05,1.3278273087616186e-05,2.00247852081928e-05,0.00018809146550903948,0.0001486550494675696,0.0001852913782457493,0.00023464072889247783,1.4118815394046463e-05,0.00020673118816848295,0.00012612377483604687,0.00010078690453597175,0.00016336916350161813,0.00016604333681351056,0.0002567866343782747,0.00017924153208764907,3.8212264131703996e-05,0.0,2.940595403763766e-05,0.00017365163945772072,0.00030397761043001446,0.00015782479792960375,1.9559307550530667e-05,4.955748492895785e-05,1.3280952300890981e-05
b3861,7.542182708244655e-07,4.597333199182963e-06,1.7188036432849374e-06,5.340424493838812e-07,6.06772137665398e-06,3.680047873754652e-06,1.1166731487380755e-06,3.4604349094566412e-06,2.698657791473801e-06,0.0,1.195481847035365e-06,1.2110652827762115e-06,5.246932089015565e-07,2.3164438496088516e-06,5.045817665942573e-07,1.8944126353129696e-06,1.848091895660267e-06,2.3534069707335287e-06,5.050066916248306e-07,1.235188194196854e-06,1.177928541658399e-06,1.0276916158689583e-05,1.2846732670036884e-05,3.3757538546796414e-05,1.1754641524478657e-05,1.28352867218604e-06,2.8819403555085907e-05,4.850914416771042e-06,4.031476181438869e-05,1.2566858730893715e-05,1.0788126403137681e-05,0.0,2.077652336575893e-05,3.3409629841927003e-06,4.7400095369405766e-05,2.2054465528228257e-05,1.6941623361728846e-05,1.6887645023889677e-05,1.4310538672373387e-05,4.889826887632666e-07,2.4778742464478965e-05,3.515546197294676e-06
b3862,7.939139692889123e-07,4.597333199182963e-06,3.2227568311592656e-06,1.1651835259284685e-06,2.4270885506615922e-06,2.1466945930235512e-06,1.1166731487380755e-06,0.0,1.3493288957369005e-06,0.0,4.184186464623787e-06,0.0,5.246932089015565e-07,7.721479498696153e-07,1.513745299782771e-06,1.3260888447190711e-06,6.160306318867549e-07,2.11806627366017e-06,2.0200267664993235e-07,0.0,1.177928541658399e-06,1.1949902510104165e-05,8.258613859309427e-06,2.1754858174602116e-05,1.4015149509955305e-05,0.0,2.0365711845594032e-05,8.315853285893214e-06,5.0393452267985876e-05,8.796801111625578e-06,1.547861614363234e-05,0.00010271465375130998,2.183295675723818e-05,5.2202546628010855e-06,0.00011850023842351428,7.351488509409428e-06,8.47081168086444e-06,6.755058009555878e-05,1.0221813337409555e-05,0.0,2.4778742464478965e-05,2.3436974648631175e-06
b3863,4.342709412010041e-05,0.00013693485314700314,0.00014910621605496887,4.5442157511210194e-05,0.00015533366724234196,0.00014536189101330884,5.36003111394277e-05,7.118608956596545e-05,9.287880565655673e-05,1.3501330475836636e-06,0.00012074366655053897,0.00012837291997427845,2.7388985504661238e-05,5.070438204143814e-05,6.710937495703631e-05,8.581689237967731e-05,0.00010657329931639663,0.00014073373684986507,2.2523298446467478e-05,3.705564582590562e-05,2.3558570833167976e-05,0.00036232104410616986,0.00047074098998043637,0.0005168654235274088,0.0004602394258428115,2.8237630788092926e-05,0.0005644760509654141,0.0002082428260342423,0.0003477148206489647,0.00019478631032885223,0.0004432512804765876,0.0004108586150052394,0.00046799999242515207,3.173914834983062e-05,0.00023700047684702857,5.146041956586597e-05,0.0004362468015643811,0.0006755058009555878,0.00040151282789334044,1.9559307550530667e-05,0.0,1.9921428451336483e-05
b3864,0.0,6.567618855975668e-07,8.59401821642472e-07,4.854931358035259e-08,1.2135442753307961e-06,3.066706561462202e-07,2.7916828718451926e-07,0.0,6.746644478684502e-07,0.0,5.977409235176834e-07,0.0,0.0,0.0,1.009163533188511e-06,0.0,0.0,2.353406970733529e-07,0.0,0.0,0.0,1.1949902510104165e-06,4.588118810727457e-06,0.0,1.8084063883813292e-06,1.28352867218604e-06,3.458328426610309e-06,1.0394816607366518e-06,0.0,2.5133717461787394e-06,0.0,0.0,1.0564333914792685e-06,2.0881018651204377e-07,0.0,0.0,2.1177029202161082e-06,1.6887645023889677e-05,8.177450669927658e-07,0.0,2.4778742464478965e-05,0.0
b3865,1.845849978596717e-05,4.03908559642504e-05,5.0489857021495245e-05,1.7623400829668045e-05,5.218240383922416e-05,6.838755632060726e-05,1.5075087507964039e-05,1.730217454728317e-05,1.6191946748842807e-05,1.0721644789635012e-06,2.7496082481813418e-05,3.633195848328634e-05,3.882729745871516e-06,3.8607397493480825e-06,7.064144732319605e-06,4.1866519240416555e-05,3.757786854509205e-05,5.43637010239446e-05,3.1310414880739535e-06,3.087970485492135e-07,1.177928541658399e-06,0.0001393358632678145,0.0001486550494675696,0.00017929003805965214,0.0002165566650086644,7.70117203311624e-06,0.00019059232217763497,7.865411232907315e-05,9.574755930917333e-05,9.173806873552406e-05,0.00012617417401930613,0.0002567866343782747,0.00013346275179021414,2.8606995552150003e-05,0.00011850023842351428,3.675744254704701e-05,0.00016729853069707233,0.0002195393853105661,0.00014065215152275578,1.9559307550530667e-05,0.0,8.202941127020894e-06
b4457,0.0003449556196560259,0.0004055504643564618,0.0006436919644100975,0.00028134327219813294,0.0008142882087469516,0.0007777167839866495,0.00017420101120312162,7.563522016377961e-05,0.0001880064928059509,2.585107688167072e-05,0.00015601038103805838,0.0005486125730975591,5.162981175591317e-05,7.978862148652698e-06,3.885279602775785e-05,0.0005948455674882662,0.0002531885897053893,0.0007192011702561233,2.050327167996811e-05,4.940752776787416e-06,1.0208714027706076e-05,0.0005257957104443824,0.0002367469306335366,0.0005131145859111452,0.0010362168605424174,2.310351609934877e-05,0.0004257586551871359,0.00010637362328205053,0.00012094428544316609,0.00013069533080129438,0.00021857682190705045,0.0002567866343782747,0.0003774988652217931,2.5057222381445246e-06,0.0,3.675744254704701e-05,0.0005146018096124357,0.000506629350716691,0.00041786772923301934,1.9559307550530662e-06,0.0,3.515546197294676e-06
b3866,3.989417695674171e-05,9.030475926966543e-05,0.0001282657218801388,4.408277673096033e-05,0.00014077113593837244,0.00011408148408639427,2.4566809272237736e-05,2.9166522808277388e-05,2.4063031973974737e-05,1.151584069997836e-06,6.993568805156898e-05,8.961883092543961e-05,1.542598034170575e-05,7.721479498696151e-06,1.3623707698044938e-05,8.63852161702712e-05,7.638779835395753e-05,0.00011743500783960318,8.181108404322242e-06,9.263911456476406e-06,4.711714166633596e-06,0.00026098587082067467,0.000214723960342045,0.00026255863314174994,0.00034857033136050157,2.053645875497664e-05,0.0003504439472298446,0.00010256219052601625,8.062952362877739e-05,0.00014703224715145646,0.00023921497676522688,0.0001540719806269647,0.0002686862258995601,2.00457779051561e-05,2.3700047684702856e-05,5.146041956586597e-05,0.00014823920441512745,0.00047285406066891123,0.0002575896961027212,1.2224567219081653e-05,0.0,1.2499719812603276e-05
b3867,5.2358626274571166e-05,0.0001704297093124755,0.00018283773755438365,5.437523120995236e-05,0.00026333910774669635,0.00016836219022427543,6.727955721146915e-05,7.118608956596545e-05,9.220414120868819e-05,1.5883918206866683e-06,0.0001470442671853419,0.00011384013658096397,3.07470220416312e-05,4.015169339322004e-05,4.238486839391769e-05,0.00011195978674692244,0.00011581375879466135,0.0001541481565830398,1.64632181469695e-05,1.4204664233263835e-05,2.1595356597070614e-05,0.0005394185993060948,0.000582691088962279,0.0006526457452379465,0.0007328566888914587,4.6207032198697484e-05,0.0008419108425223587,0.0003710949528827654,0.0005543279749477703,0.0003845458771653473,0.000606949372419888,0.0010271465375129955,0.0006528758359339593,7.913906068806448e-05,0.0002607005245317314,2.2054465528228257e-05,0.0005908391147401149,0.0015705509872213587,0.0006235306135819528,3.9118615101061333e-05,0.0002477874246447897,3.437422948465893e-05
b4686,3.5726128618000974e-06,8.866285455567149e-06,1.2031625502994595e-05,2.9129588148211643e-06,2.5484429781946697e-05,1.6866886088042164e-05,5.583365743690385e-06,1.0381304728369917e-05,2.361325567539579e-05,2.779685686201671e-07,9.563854776282937e-06,2.301024037274799e-05,5.456809372576187e-06,1.6729872247175036e-05,1.9678688897176023e-05,6.441002960064081e-06,6.160306318867548e-06,1.3179079036107768e-05,8.484112419297179e-06,1.3895867184714641e-05,1.8846856666534343e-05,4.445363733758732e-05,3.670495048581971e-05,0.00010502345325670008,6.329422359334673e-05,3.8505860165581245e-06,8.607395195118985e-05,5.821097300125234e-05,0.0001108655949895689,0.00011184504270495406,6.238351354857879e-05,5.135732687565494e-05,7.852821543329218e-05,3.0068666857734232e-05,4.7400095369405766e-05,5.146041956586597e-05,6.988419636713146e-05,0.00023642703033445561,6.33752426919394e-05,2.1515238305583674e-05,0.0,8.9841736153086e-06
