"","wt_t00","wt_t00","wt_t00","wt_t10","wt_t10","wt_t10","wt_t10_riff","wt_t10_riff","wt_t10_riff","wt_t30","wt_t30","wt_t30","wt_t30_riff","wt_t30_riff","wt_t30_riff","wt_t60","wt_t60","wt_t60","wt_t60_riff","wt_t60_riff","wt_t60_riff","ppk_delta_t00","ppk_delta_t00","ppk_delta_t00","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60_riff","ppk_delta_t60_riff","ppk_delta_t60_riff"
"b2811",1.76590868116601e-05,1.62397084070135e-05,1.33724188797263e-05,1.54882109075725e-05,1.56238688969913e-05,1.41379225029778e-05,1.17133908948884e-05,8.10886520117357e-06,8.43773340880042e-06,3.01026457215325e-06,1.86081131373279e-05,1.47634707443373e-05,7.47304673241032e-06,9.01629921490575e-06,7.24402212945274e-06,2.00701209887104e-05,1.27905315958107e-05,1.30479059368601e-05,1.98453255327974e-06,3.87706787049624e-06,3.50811407295552e-06,5.16154194808045e-05,4.61880564996232e-05,4.88694668090129e-05,5.43401414360673e-05,1.57624700841453e-05,5.27512090404157e-05,5.08833158112748e-05,3.93502257537026e-05,3.64944714134244e-05,5.13506953751471e-05,2.50572139719025e-05,5.50487527992192e-05,2.49297229837164e-05,4.8424039630234e-06,1.90362749817116e-05,4.06793952083371e-05,5.92154564592832e-05,5.52655315475213e-05,1.13659195468885e-05,5.98057509210086e-06,1.19819521845221e-05
"b2812",1.91991234522118e-05,1.90752130495079e-05,2.3369275712143e-05,1.96742138555651e-05,1.87486426763896e-05,2.63318806617962e-05,1.90342602041937e-05,2.21150869122916e-05,1.67067121494248e-05,9.03079371645974e-06,2.5918443298421e-05,3.414052609628e-05,5.55688090358716e-06,7.2130393719246e-06,1.13834633462829e-05,2.46862488161137e-05,2.27387228369968e-05,2.37377565839262e-05,3.80368739378616e-06,2.42316741906015e-06,4.67748543060736e-06,6.2821936864117e-05,6.04764480786433e-05,5.67354426310116e-05,6.67930905151661e-05,3.94061752103633e-05,5.05892742436774e-05,5.60511525733574e-05,5.68392149775704e-05,5.11574286777466e-05,6.22265799184088e-05,5.0114427943805e-05,4.96032826482173e-05,2.50569154479191e-05,4.8424039630234e-05,1.35973392726511e-05,9.61512977651603e-05,0.000108221351460069,5.57203918894762e-05,1.7232200603347e-05,1.79417252763026e-05,1.04842081614568e-05
"b2813",1.96097998896923e-05,2.37151297372261e-05,1.42812240463096e-05,1.52789107601729e-05,2.70813727547849e-05,1.46680945968395e-05,1.31775647567495e-05,2.06407477848055e-05,1.04627894269125e-05,3.01026457215325e-06,1.92726886065182e-05,1.47634707443373e-05,1.4562860299056e-05,1.93850433120474e-05,1.50054744110093e-05,1.46511883217586e-05,1.63434570390914e-05,2.01220718062421e-05,8.10350792589226e-06,1.40543710305489e-05,5.06727588315797e-06,4.94886351598839e-05,6.2470177136181e-05,5.22166905630549e-05,5.55854363439772e-05,3.94061752103633e-05,5.46537116615455e-05,3.61748573345782e-05,4.37224730596695e-05,3.64944714134244e-05,4.85973068831821e-05,0.000116933665202212,5.60388382812195e-05,9.53943481519762e-06,2.4212019815117e-05,1.90362749817116e-05,5.05410667739945e-05,8.57603162513757e-05,5.02620677860173e-05,5.86628105645856e-06,0,6.98947210763787e-06
"b2814",1.16016093588232e-05,1.34042037645191e-05,5.97214823754765e-06,8.47665596968497e-06,1.45822776371919e-05,7.24568528277612e-06,7.32086930930526e-06,7.37169563743052e-06,2.36256535446412e-06,4.73041575624082e-06,8.63948109947366e-06,1.84543384304216e-06,1.0922145224292e-05,2.70488976447172e-06,1.3453183954698e-05,1.26441762228875e-05,4.97409562059304e-06,6.60255481142317e-06,4.79595367042603e-06,7.75413574099248e-06,2.72853316785429e-06,8.0163409019316e-06,3.6551699388191e-06,1.6903479957912e-05,8.49064709938551e-06,5.25415669471511e-06,7.69648787638852e-06,3.84275041283065e-06,5.8296630746226e-06,8.79777435859337e-06,6.19512410692123e-06,8.35240465730084e-06,1.21780514286042e-05,5.4692759607133e-06,9.68480792604681e-06,1.63168071271814e-05,1.23270894570718e-06,2.65448597920925e-05,6.82290512932362e-06,4.76635335837258e-06,3.58834505526051e-05,1.09834561691452e-05
"b2815",7.49484498401853e-06,1.00531528233893e-05,6.23180685657146e-06,8.89525626448422e-06,1.30198907474928e-05,3.18103256317e-06,4.39252158558316e-06,1.17947130198888e-05,3.88135736804819e-06,4.30037796021892e-06,3.32287734595141e-06,3.69086768608432e-06,9.19759597835116e-06,3.6065196859623e-06,9.31374273786782e-06,9.43295686469387e-06,3.55292544328074e-06,5.97374006747811e-06,4.46519824487941e-06,8.72340270861654e-06,3.50811407295552e-06,8.09814029889009e-06,1.99372905753769e-06,9.20486532361545e-06,4.9811796316395e-06,1.05083133894302e-05,4.49682437721577e-06,3.97525904775585e-06,0,8.14608736906794e-06,4.68076043634049e-06,3.34096186292033e-05,8.71275224160304e-06,5.0876985681054e-06,4.8424039630234e-06,1.35973392726511e-05,1.84906341856078e-06,2.04191229169942e-05,5.45832410345889e-06,1.8332128301433e-06,2.99028754605043e-05,9.23608814223576e-06
"b2816",5.13345546850584e-06,8.24874077816558e-06,4.8036844519405e-06,4.29065302169239e-06,8.85352570829508e-06,3.35775659445723e-06,4.75856505104842e-06,5.16018694620137e-06,3.03758402716815e-06,2.58022677613135e-06,5.31660375352225e-06,5.53630152912648e-06,7.47304673241032e-06,1.80325984298115e-06,9.83117288997158e-06,5.21823145706469e-06,3.55292544328074e-06,3.61568477768412e-06,3.47293196823954e-06,9.20803619242857e-06,2.72853316785429e-06,4.08996984792429e-06,2.65830541005026e-06,5.52291919416927e-06,3.16984158377059e-06,7.88123504207266e-06,3.11318610730322e-06,2.5176640635787e-06,7.28707884327825e-06,4.23596543191533e-06,3.57940503955449e-06,8.35240465730084e-06,5.94051289200207e-06,3.43419653347114e-06,9.68480792604681e-06,1.08778714181209e-05,3.08177236426796e-06,8.16764916679769e-06,3.18402239368435e-06,1.09992769808598e-06,3.58834505526051e-05,4.24360806535156e-06
"b2817",2.70019757643407e-05,3.66037872031098e-05,2.58360325928692e-05,2.65811187197529e-05,2.18734164557878e-05,2.27974000360517e-05,1.97663471351242e-05,3.09611216772082e-05,1.70442214857769e-05,6.45056694032839e-06,1.99372640757084e-05,3.04496584101957e-05,1.03472954756451e-05,1.57785236260851e-05,1.50054744110093e-05,1.96687185689361e-05,4.19245202307128e-05,2.70390339896378e-05,7.27661936202571e-06,8.72340270861654e-06,8.57538995611349e-06,9.57052944414283e-05,0.000124608066096106,9.15465696730482e-05,0.000103699103240495,4.7287410252436e-05,9.28767188678795e-05,9.54062171461403e-05,0.000131167419179009,0.00010426991832407,8.6594068072299e-05,0.000116933665202212,0.000109404445761038,3.3451618085293e-05,6.77936554823276e-05,4.35114856724836e-05,0.000106629323803671,9.39279654181734e-05,9.56343868960194e-05,1.68655580373183e-05,2.99028754605043e-05,2.72090164190189e-05
"b2818",0.000823714264476447,0.000950925147832901,0.000570469985995312,0.000723027359192018,0.000807754021974451,0.000774581429131896,0.000319555945351175,0.000579415277102039,0.000225118727346795,0.00016814477824456,0.000889201977776596,0.000647747278907798,0.000187209401476023,0.000230366444940842,0.000153159325022715,0.000767280725398397,0.00106516704789557,0.00075064760058442,8.18619678227892e-05,0.000106134732954835,6.62643769336043e-05,0.000421839490114911,0.000700795763724499,0.000514468290996253,0.000462683662602515,0.000378299282019488,0.000521718105148898,0.000265944830294866,0.000441596977902662,0.000318349094383175,0.000412044587822561,0.000442677446836944,0.000509894023230178,0.00013902136337348,0.000251805006077217,0.000160448603417283,0.000412957496811906,0.000675872968552509,0.000522065957478746,7.14953003755886e-05,0.000125592076934118,0.000102096217572282
"b2819",6.36548478094724e-05,6.41855141801009e-05,5.11527479476907e-05,6.19528436302901e-05,5.78083149188679e-05,5.46077256677518e-05,3.69703900119916e-05,7.003110855559e-05,3.12196136125616e-05,1.03209071045254e-05,8.90531128714977e-05,6.73583352710389e-05,3.21915859242291e-05,5.27453504071986e-05,3.25980995825374e-05,6.582999684297e-05,8.81125509933624e-05,6.47679186263416e-05,2.24913689371704e-05,2.37470407067895e-05,1.59814085545751e-05,7.4601050026139e-05,0.000100351029229397,6.91201705209669e-05,7.65290325224614e-05,3.94061752103633e-05,8.31047735866222e-05,6.55917742879715e-05,9.1817193425306e-05,5.60450810991874e-05,7.29647950370723e-05,0.000133638474516813,8.16820522650285e-05,3.85393166533984e-05,2.4212019815117e-05,5.43893570906045e-06,5.42391936111161e-05,7.14669302094798e-05,6.97073474045896e-05,2.23651965277482e-05,2.99028754605043e-05,2.87067604420841e-05
"b2820",3.02873872641845e-05,3.01594584701679e-05,2.99905704972502e-05,2.41741670246571e-05,4.53092198012748e-05,2.49180884114984e-05,3.36759988228042e-05,3.98071564421248e-05,3.40884429715537e-05,7.31064253237217e-06,2.92413206443724e-05,2.86042245671535e-05,4.65628296404027e-05,4.14749763885664e-05,3.20806694304336e-05,2.68939621248719e-05,2.48704781029652e-05,2.86110708495004e-05,3.05948768630626e-05,4.65248144459549e-05,2.57261698683405e-05,5.66051826952721e-05,6.71222116037689e-05,4.83673832459066e-05,5.16231343642639e-05,3.94061752103633e-05,6.21772447541949e-05,6.49292311133455e-05,7.72430357387495e-05,5.83259855625264e-05,5.50677698392999e-05,8.35240465730084e-05,5.97021545646208e-05,3.49779276557246e-05,6.29512515193042e-05,1.63168071271814e-05,4.12957496811907e-05,7.14669302094798e-05,5.49243862910551e-05,3.07979755464074e-05,6.57863260131094e-05,2.99548804613052e-05
"b2821",9.18888528862545e-05,0.000119864514432719,0.000117755183727298,9.16734645610374e-05,0.000105721512869641,0.000101969766052727,9.70015183482947e-05,0.000154068438822298,0.000111546835664342,2.92425701294887e-05,0.000115636131639109,9.50398429166713e-05,7.74130994844556e-05,0.000128933078773152,7.65796625113576e-05,8.69036238811158e-05,0.000108719518564391,9.7466285311485e-05,5.7882199470659e-05,7.60874569584887e-05,5.76889869774908e-05,0.000114273757551005,0.000160162900955528,0.000123847278899553,0.000109359534640085,4.7287410252436e-05,0.000132137454776648,0.000104416804321054,0.000109306182649174,8.96069610597473e-05,0.00012266345731704,0.000116933665202212,0.000124552753635643,6.18155376024806e-05,6.77936554823276e-05,4.35114856724836e-05,8.93713985637708e-05,0.000124556649793665,0.000107005895444892,4.39971079234392e-05,5.98057509210086e-05,5.56661528572588e-05
"b2822",0.000109650608807285,0.000126566616314978,0.000112302352727798,0.0001129174295221,0.000103638330350042,0.000101616317990153,8.93146055735242e-05,0.000119421469326374,7.52645820064998e-05,1.591139845281e-05,0.000154181508852145,0.000103344295210361,5.55688090358716e-05,6.08600197006138e-05,5.07081549061692e-05,0.000103160421881971,0.000127194730869451,0.000105798080668757,2.77834557459163e-05,4.11938461240226e-05,1.94895226275307e-05,0.000133333017042332,0.000144545356671483,0.000114977135951342,0.00013222767749443,4.20332535577208e-05,0.000134558821748995,9.10334321936089e-05,0.000122422924567075,7.78765952482895e-05,0.000115091638964137,0.000175400497803318,0.000131582360557846,3.14165386580508e-05,4.8424039630234e-05,1.63168071271814e-05,0.000103547551439403,0.000110263263751769,0.000123153437584291,1.35657749430604e-05,2.99028754605043e-05,2.12180403267578e-05
"b2823",6.87883032779783e-06,1.1857564868613e-05,8.43890511827385e-06,5.54645390609016e-06,6.24954755879652e-06,1.07801659085206e-05,8.05295624023579e-06,8.84603476491663e-06,3.88135736804819e-06,3.87034016419703e-06,1.12977829762348e-05,4.6135846076054e-06,2.29939899458779e-06,1.35244488223586e-06,4.13944121683014e-06,5.4189326669518e-06,1.77646272164037e-05,7.54577692734077e-06,1.32302170218649e-06,4.8463348381203e-06,5.06727588315797e-06,7.77094271105614e-06,1.49529679315327e-05,7.36389225889236e-06,1.30189922190578e-05,7.88123504207266e-06,1.14150157267785e-05,7.8180094605865e-06,1.16593261492452e-05,6.51686989525435e-06,7.98482662669848e-06,8.35240465730084e-06,7.52464966320262e-06,2.03507942724216e-06,0,0,2.58868878598509e-05,1.02095614584971e-05,1.19400839763163e-05,3.6664256602866e-07,0,1.74736802690947e-06
"b2824",4.51744081228514e-06,8.76428707680093e-06,5.32300168998812e-06,5.65110397978998e-06,3.64556940929797e-06,4.77154884475501e-06,7.68691277477053e-06,2.21150869122916e-06,2.53132002264013e-06,2.15018898010946e-06,1.19623584454251e-05,6.45901845064756e-06,2.10778241170547e-06,9.01629921490575e-07,2.06972060841507e-06,3.41192056808076e-06,7.81643597521763e-06,3.14407371972532e-06,1.15764398941318e-06,9.6926696762406e-07,1.55916181020245e-06,7.36194572626372e-06,1.42883915790201e-05,8.36805938510495e-06,9.962359263279e-06,5.25415669471511e-06,7.52353309264946e-06,5.96288857163377e-06,4.37224730596695e-06,4.88765242144076e-06,8.94851259888623e-06,3.34096186292033e-05,7.72266675960269e-06,4.32454378288959e-06,9.68480792604681e-06,1.08778714181209e-05,4.31448130997514e-06,8.16764916679769e-06,9.43835209556434e-06,1.8332128301433e-06,5.98057509210086e-06,1.49774402306526e-06
"b2825",5.85213923409666e-06,9.02206022611861e-06,4.54402583291669e-06,5.65110397978998e-06,8.85352570829508e-06,5.4784449699039e-06,3.66043465465263e-06,8.10886520117357e-06,5.73765871798429e-06,4.30037796021892e-06,1.26269339146153e-05,7.38173537216864e-06,3.44909849188168e-06,3.15570472521701e-06,4.65687136893391e-06,4.41542661751628e-06,5.68468070924919e-06,6.91696218339571e-06,9.92266276639869e-07,9.6926696762406e-07,4.28769497805675e-06,1.13701161772295e-05,1.72789851653267e-05,9.03750413591335e-06,1.01887765192626e-05,5.25415669471511e-06,8.73421657882293e-06,6.89044901611013e-06,8.7444946119339e-06,5.86518290572892e-06,1.07382151186635e-05,8.35240465730084e-06,7.32663256680255e-06,6.35962321013174e-07,9.68480792604681e-06,0,1.29434439299254e-05,1.22514737501965e-05,1.21675141472938e-05,0,5.98057509210086e-06,1.99699203075368e-06
"b2826",1.64270574992187e-06,3.60882409044744e-06,1.03863447609524e-06,1.56975110549722e-06,2.60397814949855e-06,1.590516281585e-06,1.09813039639579e-06,0,5.06264004528025e-07,0,2.65830187676112e-06,9.2271692152108e-07,5.74849748646947e-07,1.35244488223586e-06,0,1.00350604943552e-06,2.84234035462459e-06,2.98687003373906e-06,0,1.93853393524812e-06,7.79580905101227e-07,2.78117949658852e-06,3.6551699388191e-06,1.67361187702099e-06,1.92454667586072e-06,0,3.37261828291183e-06,7.95051809551169e-07,4.37224730596695e-06,9.77530484288153e-07,1.652033095179e-06,0,2.17818806040076e-06,0,1.93696158520936e-05,0,1.84906341856078e-06,2.04191229169942e-06,3.52516765015054e-06,0,0,7.48872011532629e-07
"b2827",2.9876710826704e-05,2.70661806783558e-05,2.50570567357977e-05,2.40695169509573e-05,1.66654601567907e-05,2.19137798796156e-05,3.22118249609432e-05,3.02239521134651e-05,3.45947069760817e-05,3.01026457215325e-06,3.45579243978946e-05,2.21452061165059e-05,3.31496688386406e-05,2.79505275662078e-05,3.41503900388487e-05,2.74960657545332e-05,2.27387228369968e-05,2.40521639558987e-05,3.20832762780224e-05,4.65248144459549e-05,2.61159603208911e-05,5.22698146564724e-05,4.7184921028392e-05,4.43507147410563e-05,4.91325445484442e-05,1.57624700841453e-05,5.23188220810681e-05,5.55211180336567e-05,6.2668878052193e-05,4.52922457720177e-05,4.79089597601909e-05,3.34096186292033e-05,4.86131971662169e-05,3.68858146187641e-05,2.4212019815117e-05,2.71946785453023e-05,5.36228391382625e-05,8.57603162513757e-05,4.49174587680472e-05,1.57656303392324e-05,0,1.422856821912e-05
"b2828",4.08623055293065e-05,4.97502178183112e-05,4.3882306615024e-05,3.78833266793328e-05,5.78083149188679e-05,4.13534233212101e-05,5.16121286306021e-05,7.003110855559e-05,5.65328138389628e-05,7.31064253237217e-06,4.78494337817003e-05,3.13723753317167e-05,4.42634306458149e-05,6.49173543473214e-05,5.1225585058273e-05,3.81332298785497e-05,5.7557392181148e-05,4.59034763079897e-05,4.68018927148471e-05,6.30023528955639e-05,4.01484166127132e-05,4.0408902097492e-05,6.04764480786433e-05,4.15055745501206e-05,4.17739837289767e-05,3.15249401682906e-05,4.31522185428975e-05,5.26059280653024e-05,5.39243834402591e-05,3.03034450129327e-05,4.46048935698329e-05,7.51716419157075e-05,4.20786329850147e-05,1.69165977389504e-05,3.38968277411638e-05,1.90362749817116e-05,3.57485594255083e-05,6.12573687509827e-05,4.07100006049643e-05,8.43277901865917e-06,1.79417252763026e-05,1.04842081614568e-05
"b2829",0.000135625893477924,0.00013636199598905,0.000121779892322167,0.000129138190945571,0.000102075943460343,0.000115577516461844,0.000109813039639579,0.000181343712680791,0.000101927819578309,2.10718520050727e-05,0.00014088999946834,0.000111648747504051,8.23951306393958e-05,9.96301063247085e-05,8.07191037281877e-05,0.000111991275117004,0.000150644038795104,0.000120889634523439,5.15978463852732e-05,5.76713845736316e-05,5.06727588315797e-05,0.000232882883140809,0.000249548420368468,0.000207527872750603,0.000210454839436769,0.000115591447283732,0.000240493626789174,0.000198762952387792,0.000253590343746083,0.000177584704645681,0.000221372434753985,0.000116933665202212,0.00022960082327588,7.74602106994047e-05,9.20056752974447e-05,1.08778714181209e-05,0.000167032062143323,0.000251155211879029,0.00022060726584813,2.85981201502355e-05,1.79417252763026e-05,2.79578884305515e-05
"b2830",8.01845744180612e-05,8.30029540802912e-05,5.79038720423098e-05,6.11156430406916e-05,6.3016271217865e-05,6.9099096233304e-05,5.12460851651368e-05,6.48709216093886e-05,4.87700991028664e-05,1.24710960846349e-05,6.24700941038864e-05,6.45901845064756e-05,2.81676376837004e-05,2.07374881942832e-05,2.2249496540462e-05,6.62313992627442e-05,6.39526579790534e-05,5.83225675009047e-05,1.73646598411977e-05,2.03546063201053e-05,1.01345517663159e-05,0.000100940455846771,9.40375538805278e-05,0.000114307691200534,0.000128944627282668,4.7287410252436e-05,9.58169501914437e-05,6.71818779070738e-05,8.30726988133721e-05,6.48428554577808e-05,8.70070763460938e-05,7.51716419157075e-05,9.97016080374347e-05,1.58990580253294e-05,4.35816356672106e-05,2.4475210690772e-05,9.43022343465995e-05,0.000114347088335168,0.000110303632924065,5.86628105645856e-06,0,9.48571214607997e-06
"b4610",1.95071307803222e-06,1.0310925972707e-06,2.59658619023811e-06,1.4651010317974e-06,1.56238688969913e-06,8.83620156436113e-07,0,0,8.43773340880042e-07,0,1.99372640757084e-06,1.84543384304216e-06,3.83233165764632e-07,9.01629921490575e-07,0,4.01402419774207e-07,0,1.72924054584893e-06,3.30755425546623e-07,0,7.79580905101227e-07,1.55418854221123e-06,1.66144088128141e-06,1.84097306472309e-06,7.92460395942648e-07,0,1.21068348617348e-06,6.62543174625975e-07,0,3.25843494762718e-07,4.13008273794749e-07,0,1.78215386760062e-06,1.01753971362108e-06,0,0,0,0,1.13715085488727e-06,0,0,0
"b2831",2.23818658426855e-05,2.86128195742619e-05,2.38885929501906e-05,2.12439649610623e-05,2.39565989753867e-05,2.50948124427856e-05,1.79361298077979e-05,1.84292390935763e-05,2.31193895401132e-05,6.02052914430649e-06,2.45892923600404e-05,2.49133568810692e-05,9.00597939546884e-06,1.08195590578869e-05,6.72659197734898e-06,2.16757306678072e-05,2.70022333689336e-05,2.84538671635142e-05,7.93813021311895e-06,5.81560180574436e-06,7.01622814591104e-06,2.76481961719682e-05,4.58557683233669e-05,3.34722375404198e-05,3.49814660494683e-05,7.88123504207266e-06,2.81051523575985e-05,1.66960880005746e-05,1.74889892238678e-05,2.02022966752885e-05,2.47804964276849e-05,3.34096186292033e-05,3.37619149362118e-05,4.70612117549749e-06,1.45272118890702e-05,0,2.65032423327044e-05,2.04191229169942e-05,3.19539390223323e-05,2.93314052822928e-06,2.99028754605043e-05,6.49022409994945e-06
"b2832",6.66322519812058e-05,0.000102593713428434,8.76347839205362e-05,7.24178510002716e-05,0.000104679921609842,9.71982172079724e-05,7.28426496275874e-05,0.000131216182346263,0.000109521779646229,2.58022677613135e-05,8.5065660056356e-05,7.65855044862497e-05,6.09340733565764e-05,0.000123072484283463,7.86493831197727e-05,6.56292956330829e-05,0.000120799465071545,8.52043978045562e-05,6.43319302688182e-05,0.000100803764632902,8.34151568458312e-05,3.63189322495677e-05,4.7184921028392e-05,3.61500165436534e-05,3.9283393913157e-05,1.57624700841453e-05,3.47639115315527e-05,2.91518996835429e-05,3.93502257537026e-05,2.67191665705428e-05,3.85474388875099e-05,5.84668326011059e-05,3.09896755866108e-05,1.52630957043162e-05,9.68480792604681e-06,5.43893570906045e-06,3.38994960069475e-05,5.10478072924856e-05,3.60476820999264e-05,7.33285132057319e-06,0,6.49022409994945e-06
